permit_date,permit_type,city,county,construction_cost,sqft,pitch_angle
2026-01-28,New,Manalapan,MONMOUTH,270826,3107,Targeted mortgage protection with term life and whole life options can safeguard your family's future. Protect your new home investment with New York Life.
2026-01-28,New,Manalapan,MONMOUTH,270826,3107,"Targeted mortgage protection and whole life insurance can secure your family's future. With a $270,826 home improvement project, consider life insurance from NYL to protect against unforeseen events, "
2026-01-28,New,Manalapan,MONMOUTH,270826,3107,Targeted mortgage protection and whole life insurance from NYL can secure your family's future if the unthinkable happens while you're building equity in your Manalapan NJ home. Protect what you've bu
2026-01-28,New,Manalapan,MONMOUTH,270826,3107,Targeted mortgage protection with our term life insurance can shield your family from financial strain if the worst happens. Pair that with a flexible whole life policy for long-term savings and cover
2026-01-30,New,Manalapan,MONMOUTH,235000,3887,"Targeted mortgage protection and life insurance, plus growing whole life options from NYL can secure your family's future. Protect that home with a $235K policy today."
2026-01-30,Alteration,Manalapan,MONMOUTH,200000,0,"New homeowner in Manalapan NJ, protecting your home and family with $200,000 mortgage protection plus comprehensive term and whole life insurance from New York Life. Schedule a call to review options "
2026-01-30,Alteration,Manalapan,MONMOUTH,200000,0,"Targeted a $200,000 home improvement project? Protect what you've built with New York Life—mortgage protection for your lender, term and whole life insurance for your family, or even Whole Life with V"
2026-01-30,Alteration,Manalapan,MONMOUTH,200000,0,"Targeted mortgage protection and whole life insurance can secure your family's financial future. With a $200,000 home improvement project in Manalapan NJ, consider New York Life's term and whole life "
2026-01-29,Alteration,Little Silver,MONMOUTH,165500,0,"Given your recent home improvement project, consider protecting your investment with a mortgage protection policy and a whole life insurance plan from New York Life to ensure your family's financial s"
2026-01-30,Addition,Manasquan,MONMOUTH,164500,410,"With a $164,500 addition underway, consider mortgage protection and whole life insurance to secure your financial future and protect your family's home."
2026-01-29,Alteration,Manalapan,MONMOUTH,153000,0,Targeted mortgage and life insurance can protect your family if the worst happens while you're paying off that new home in Manalapan NJ. Whole life from NYL offers both protection and potential cash v
2026-01-30,Alteration,Manalapan,MONMOUTH,150000,0,"New Jersey homeowner, with a recent $150,000 alteration project, consider mortgage protection and life insurance to secure your family's future, or explore whole life for long-term wealth accumulation"
2026-01-30,Alteration,Manalapan,MONMOUTH,150000,0,"Targeted mortgage and life insurance protection up to $350,000, plus build equity with Whole Life from New York Life for your new home in Manalapan NJ."
2026-01-30,Alteration,Holmdel,MONMOUTH,121400,0,"Holmdel homeowner, with a recent $121,400 home improvement, consider mortgage protection and whole life insurance from New York Life to secure your financial future and protect your family."
2026-01-28,Alteration,Atlantic Highlands,MONMOUTH,109000,612,"Considering your recent home improvements, a mortgage protection policy and a whole life insurance plan from New York Life can provide financial security for your family and protect your home investme"
2026-01-30,Alteration,Marlboro,MONMOUTH,92900,0,"Tap into mortgage protection with our term life insurance, secure your family's financial future. For long-term wealth building, consider Whole Life from New York Life, offering both liquidity and tax"
2026-01-29,Alteration,Howell,MONMOUTH,90500,0,"Consider protecting your family with mortgage life insurance and a Whole Life policy from New York Life. If the worst happens, they'll cover your mortgage and more, ensuring your loved ones are taken "
2026-01-30,Alteration,Manalapan,MONMOUTH,88000,0,Leverage your recent home improvements with mortgage protection and life insurance from New York Life. Protect your family's financial future with a Whole Life policy that grows alongside your investm
2026-01-28,Alteration,Beach Haven,OCEAN,6164987,1014,"Based on your recent home improvement project, consider adding mortgage protection and whole life insurance from New York Life to secure your family's financial future and protect your investment in B"
2026-01-28,New,Lakewood,OCEAN,3000000,16474,"Given the new home value and permit, recommend a $1M mortgage protection policy and a $2M whole life insurance plan to ensure your client's family is financially secure if anything happens to them. Pr"
2026-01-30,Alteration,Toms River,OCEAN,1720907,0,"Given your recent home improvement project and the value of your property, consider adding mortgage protection with a term policy or whole life insurance to cover your family in case of unexpected eve"
2026-02-02,New,Mantoloking,OCEAN,1399000,216,"Targeted mortgage protection and comprehensive life insurance with Whole Life from NYL can safeguard your family's financial future if the unthinkable happens, while also offering potential long-term "
2026-01-30,New,Stafford,OCEAN,962220,3649,"Targeted mortgage protection and comprehensive life insurance solutions can help safeguard your family's financial future post-permit. Consider our term life, whole life, or VUL options to match your "
2026-01-30,Alteration,Jackson,OCEAN,630000,0,"Given your recent home improvement project and the value of your property ($630,000), it's crucial to protect what you've invested in. Let's discuss how a mortgage protection policy, life insurance, a"
2026-01-29,Alteration,Jackson,OCEAN,515000,0,"Targeted mortgage protection and life insurance from New York Life can shield your family if the unexpected happens, while a Whole Life policy offers long-term financial security and growth potential."
2026-01-29,Addition,Lakewood,OCEAN,502000,46407,"New homeowner, with a recent addition project costing $502,000, consider protecting your mortgage investment with term life and whole life options from New York Life. Protect what you've built."
2026-02-02,Alteration,Mantoloking,OCEAN,475000,0,Targeted mortgage protection and life insurance can safeguard your family's future if the worst happens. Whole life from NYL provides both coverage and cash value growth. Protect what you've built in 
2026-01-29,New,Barnegat,OCEAN,408181,3665,"Targeted mortgage protection and life insurance can secure your family's future. With a $408,181 home improvement project, consider adding Whole Life Insurance from NYL to protect against unforeseen e"
2026-01-29,New,Barnegat,OCEAN,408181,3619,Targeted mortgage protection and comprehensive life insurance from New York Life can safeguard your family's financial future. Pair that with our Whole Life option for long-term wealth accumulation. P
2026-01-30,New,Toms River,OCEAN,402000,2591,Targeted mortgage protection and whole life insurance from NYL can safeguard your family's future while investing in their financial security with flexible growth options. Protect your home and loved 
2026-01-30,New,Toms River,OCEAN,402000,2591,"Targeted mortgage protection and life insurance for your new home in Toms River, NJ, plus Whole Life options from NYL can secure your family's future with $402,000 coverage. Let's set up a call to dis"
2026-01-30,New,Toms River,OCEAN,402000,2591,"New homeowner in Toms River NJ, protecting your home with a mortgage term life policy and a whole life policy can provide peace of mind. Let's discuss how our options can fit your needs."
2026-01-28,New,Toms River,OCEAN,350000,1,Protect your family's future with mortgage protection and life insurance from New York Life. Consider Whole Life to build wealth alongside safeguarding your loved ones—perfect for a homeowner in Toms 
2026-01-28,New,Manchester,OCEAN,253000,2464,"Targeted mortgage protection and life insurance solutions, plus growing your savings with whole life from NYL, can provide comprehensive coverage and long-term value for your new home investment."
2026-01-28,New,Manchester,OCEAN,253000,2464,"Tap into mortgage protection with our term life insurance to cover your family if the worst happens. Secure your family's financial future with Whole Life from NYL, which grows your cash value and off"
2026-01-30,New,Eagleswood,OCEAN,214000,4280,Protect your family's home with mortgage protection and life insurance from NYL. Consider our whole life policy to grow your wealth over time.
2026-01-29,New,Toms River,OCEAN,185550,1120,"Given your recent home improvement project and new permit, consider mortgage protection and term life insurance to safeguard your investment. For long-term security, a whole life policy can also build"
2026-01-29,Alteration,Jackson,OCEAN,172000,0,"Given your recent $172,000 home improvement project, consider mortgage protection and term/whole life insurance to secure your family's financial future. Whole life could also grow in value over time."
2026-02-04,New,Beachwood,OCEAN,157000,1652,This new permit suggests you're investing in your home. Protect what you've built with Mortgage Protection Life Insurance and Whole Life from New York Life. Let's discuss how to cover your family if t
2026-01-30,New,Lakewood,OCEAN,140100,1,Targeted mortgage protection and whole life insurance can safeguard your family's financial future if the unthinkable happens. Protect your new home with our comprehensive solutions from New York Life
2026-01-29,New,Lakewood,OCEAN,131000,1,"Targeted mortgage protection and life insurance from NYL can secure your family's financial future. Plus, a Whole Life policy offers growth and liquidity. Protect what you've built with tailored solut"
2026-01-29,Alteration,Lakewood,OCEAN,125000,0,"Given your recent home improvement project, consider securing mortgage protection and life insurance to cover your home's equity. Whole life insurance from New York Life can also grow in value while p"
2026-01-29,Addition,Toms River,OCEAN,121100,50,"With a recent addition to your home valued at $121,100, consider adding mortgage protection and whole life insurance from New York Life to secure this investment. Protection for you and your family is"
2026-01-28,Addition,Lakewood,OCEAN,117500,1065,"Lakewood homeowner, with a recent $117,500 addition, protect your family's financial future with mortgage protection, life insurance, and whole life solutions from New York Life."
2026-01-30,Alteration,Jackson,OCEAN,103120,0,"Jackson homeowner, securing your family's future with mortgage protection and whole life insurance from New York Life ensures you have the financial safety net needed for unexpected events like home a"
2026-01-29,Alteration,Mantoloking,OCEAN,98850,0,"Given your recent home improvement project, consider protecting your investment with Mortgage Protection Life Insurance and Whole Life from New York Life. This ensures your family remains mortgage-fre"
2026-01-29,Addition,Brick,OCEAN,96875,266,"Targeted mortgage protection with a $1M term policy and Whole Life Insurance for lasting coverage, ensuring your family's financial security if the unexpected happens."
2026-01-29,Addition,Lakewood,OCEAN,85000,1559,"Lakewood homeowner, with a recent $85,000 addition project, consider adding mortgage protection and whole life insurance to secure your family's future and protect your investment."
2026-01-28,Alteration,Plumsted,OCEAN,84100,0,"Given your recent home improvements and the value added to your property with the $84,100 alteration, consider protecting this investment with a mortgage protection plan and a Whole Life Insurance pol"
2026-01-30,Alteration,Jackson,OCEAN,80000,0,"Given your recent home improvements and the value added to your property with the $80,000 alteration, we recommend considering mortgage protection and life insurance to secure your financial future. W"
2026-01-30,New,Woodbridge,MIDDLESEX,15608480,178560,"Targeted mortgage protection and whole life insurance from NYL can secure your family's financial future if the unthinkable happens, while also providing a growing cash value for unexpected needs. Rev"
2026-02-06,Alteration,Edison,MIDDLESEX,601249,0,"New Jersey homeowner, with a recent $601,249 home improvement, consider protecting your financial future with mortgage protection and life insurance from New York Life, or our Whole Life option for lo"
2026-01-29,Alteration,Edison,MIDDLESEX,533560,0,"Consider protecting your family with a mortgage protection term life policy, a comprehensive whole life insurance plan, or a cash-value option like Whole Life from New York Life to cover the mortgage "
2026-01-29,Addition,Woodbridge,MIDDLESEX,496500,2317,"Targeted mortgage protection and comprehensive life insurance with Whole Life from New York Life can provide the financial security you need if the unexpected happens, protecting your home and family'"
2026-02-06,New,Edison,MIDDLESEX,492000,3745,"Targeted mortgage protection and life insurance for your new home in Edison, NJ, plus grow your wealth with Whole Life from NYL. Protect what you've built and secure your family's future."
2026-01-30,New,Edison,MIDDLESEX,436000,5166,"Targeted mortgage protection and comprehensive life insurance solutions can safeguard your family's financial future. With a $436,000 home in Edison NJ, consider Whole Life Insurance from NYL to cover"
2026-02-04,Alteration,Edison,MIDDLESEX,372750,0,Consider adding life insurance and mortgage protection to your home equity with New York Life's term and whole life options. Protect what you've built and ensure your family's financial security.
2026-02-04,Addition,Metuchen,MIDDLESEX,352600,331,"Given your recent addition permit, consider protecting your home's investment with a mortgage protection policy and life insurance from New York Life. Whole life could also provide cash value growth a"
2026-01-29,Addition,Edison,MIDDLESEX,191000,2948,"Given your recent addition to the home, consider protecting it with a mortgage term policy and a whole life policy from New York Life. Both can provide financial security in case of unexpected events."
2026-01-30,Alteration,Old Bridge,MIDDLESEX,180000,0,"With a recent $180,000 home improvement project, mortgage protection and whole life insurance can provide peace of mind for your investment. Let's discuss how our solutions can protect your family and"
2026-01-29,Alteration,South Brunswick,MIDDLESEX,178500,0,"New homeowner in South Brunswick? Consider mortgage protection and life insurance to secure your family's financial future, plus Whole Life from New York Life for lasting asset building."
2026-02-05,Addition,Edison,MIDDLESEX,169000,717,"New Jersey homeowner, with a recent addition project valued at $169,000, consider protecting your family's financial future with mortgage protection, life insurance, and whole life solutions from New "
2026-01-30,Alteration,Metuchen,MIDDLESEX,167000,0,Targeted mortgage protection and whole life insurance from New York Life can provide financial security for your family while protecting your home investment in Metuchen NJ.
2026-01-28,Alteration,Woodbridge,MIDDLESEX,165000,0,"Consider protecting your family with mortgage protection and life insurance from New York Life, ensuring they're covered if the unexpected happens. Plus, Whole Life Insurance can grow alongside your w"
2026-02-06,Alteration,Edison,MIDDLESEX,162750,0,"Given your recent home improvement project and the value of your property, consider protecting it with mortgage protection term life insurance, a comprehensive whole life policy from New York Life, or"
2026-01-28,Addition,Old Bridge,MIDDLESEX,112700,303,"Given your recent home improvements and the value added to your property with the $112,700 addition, consider protecting your investment with a mortgage protection policy and a whole life insurance so"
2026-02-03,Addition,Edison,MIDDLESEX,95700,0,Targeted mortgage protection and life insurance from New York Life can secure your family's future. Consider our Whole Life Insurance for long-term financial stability and potential cash value accumul
2026-01-30,Addition,Metuchen,MIDDLESEX,91800,413,"Given your recent home improvement project and the value added to your property with the $91,800 addition, consider protecting what you've invested in with a mortgage protection policy and comprehensi"
2026-01-28,Alteration,Woodbridge,MIDDLESEX,87100,0,Targeted mortgage protection and whole life insurance from New York Life can secure your family's financial future if the unexpected happens. Protect your home with our policies.
2026-01-30,Alteration,Edison,MIDDLESEX,83000,0,Review your current insurance to ensure adequate mortgage protection and consider adding a whole life policy for long-term financial security.
